REPORTER_DEA_NO,REPORTER_STATE,REPORTER_ZIP,REPORTER_COUNTY,TRANSACTION_CODE,DRUG_CODE,DRUG_NAME,QUANTITY,TRANSACTION_DATE,Product_Name,year,month
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,3052009,HYDROCODONE BIT 5MG/ACETAMINOPHEN 50,2009,30
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,5072009,"LORTAB 10MG/500MG/TAB,HYDROCOD.BIT.&",2009,50
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,6022009,HYDROCODONE BITARTRATE AND ACETA 10M,2009,60
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,7092009,HYDROCODONE BITARTRATE 10MG/ACETAMIN,2009,70
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,8252009,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2009,82
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,3.0,10222009,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,2009,10
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,2.0,10262009,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2009,10
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,2.0,11272009,HYDROCODONE BITARTRATE 7.5MG/ACETAMI,2009,11
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,12162009,HYDROCODONE BIT.7.5MG/ACETAMINOPHEN,2009,12
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,2.0,12242009,HYDROCODONE BITARTRATE 10MG/ACETAMIN,2009,12
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,6.0,2012010,HYDROCODONE BITARTRATE 7.5MG/ACETAMI,2010,20
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,2152010,HYDROCODONE BITARTRATE 7.5MG/ACETAMI,2010,21
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,3.0,7212010,HYDROCODONE BIT 5MG/ACETAMINOPHEN 50,2010,72
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,2.0,7272010,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2010,72
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,10.0,9292010,ENDOCET TABS - 10MG OXYCODONE.HCL &,2010,92
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,7.0,10182010,ENDOCET TABS - 10MG OXYCODONE.HCL &,2010,10
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,2.0,12292010,HYDROCODONE BITARTRATE/ACETA 7.5MG/3,2010,12
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,5.0,12292010,HYDROCODONE BITARTRATE 7.5MG/ACETAMI,2010,12
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,3.0,3122007,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2007,31
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,4.0,4202007,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2007,42
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,2.0,6072007,HYDROCODONE BIT. 7.5MG/ACETAMINOPHEN,2007,60
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,4.0,8132008,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2008,81
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,8292008,HYDROCODONE BITARTRATE 10MG/ACETAMIN,2008,82
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,5.0,10292008,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2008,10
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,2202009,HYDROCODONE BITARTRATE 10MG/ACETAMIN,2009,22
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,3102009,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2009,31
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,4.0,3302009,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2009,33
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,3.0,4172009,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2009,41
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,7.0,6042009,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2009,60
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,7162009,OXYCONTIN (OXYCODONE.HCL) CONTROLLED,2009,71
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,5.0,9152009,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2009,91
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,3.0,12012009,HYDROCODONE BIT. 7.5MG/ACETAMINOPHEN,2009,12
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,7.0,1082010,OXYCODONE HYDROCHLORIDE 30MG TABLET,2010,10
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,3262010,OXYCONTIN 60MG COTROLLED RELEASE OXY,2010,32
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,12.0,4142010,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2010,41
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,4292010,OXYCONTIN (OXYCODONE.HCL) CONTROLLED,2010,42
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,3.0,5182010,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2010,51
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,10.0,6032010,OXYCODONE HYDROCHLORIDE 30MG TABLET,2010,60
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,3.0,6292010,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2010,62
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,12.0,7082010,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2010,70
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,8112010,HYDROCODO.BIT/APAP 7.5MG/750MG USP T,2010,81
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,3.0,9092010,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2010,90
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,12.0,12012010,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2010,12
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,2.0,7312006,OXYCODONE HYDROCHLORIDE EXTENDED-REL,2006,73
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,8312006,OXYCODONE AND ACETA 7.5MG / 500MG TA,2006,83
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,1192007,OXYCODONE AND ACETA 7.5MG / 500MG TA,2007,11
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,3152007,HYDROCODONE BITARTRATE AND ACETA 10M,2007,31
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,8132007,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2007,81
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,2.0,5132008,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,2008,51
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,7292008,HYDROCODONE BITARTRATE 10MG/ACETAMIN,2008,72
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,2.0,12042008,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,2008,12
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,3.0,6022009,ENDOCET TABS - 10MG OXYCODONE.HCL &,2009,60
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,2.0,6252009,HYDROCODONE BITARTRATE/ACETA 7.5MG/3,2009,62
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,8242009,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2009,82
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,9162010,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2010,91
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,6.0,8082006,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,2006,80
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,6.0,2012007,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,2007,20
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,4082008,ENDOCET TABS - 10MG OXYCODONE.HCL &,2008,40
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,6.0,12082008,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,2008,12
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,2.0,8272010,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2010,82
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,4.0,10222010,ENDOCET TABS - 10MG OXYCODONE.HCL &,2010,10
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,6.0,8252006,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2006,82
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,6.0,10022006,HYDROCODONE BITARTRATE 10MG/ACETAMIN,2006,10
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,6.0,11012006,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2006,11
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,6.0,4232007,HYDROCODONE BITARTRATE 10MG/ACETAMIN,2007,42
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,2.0,9062006,OXYCODONE HYDROCHLORIDE EXTENDED-REL,2006,90
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,2.0,11032006,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,2006,11
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,2.0,11152006,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,2006,11
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,3142007,HYDROCODONE BIT.7.5MG/ACETAMINOPHEN,2007,31
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,3.0,3262007,OXYCODONE HCL/ACETAMINOPHEN 7.5MG/32,2007,32
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,2.0,1202006,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,2006,12
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,2.0,2092006,OXYCODONE AND ACETA 7.5MG / 500MG TA,2006,20
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,3.0,2012006,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,2006,20
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,3282006,HYDROCODONE BIT 5MG/ACETAMINOPHEN 50,2006,32
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,6062006,HYDROCODONE BIT.7.5MG/ACETAMINOPHEN,2006,60
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,6132006,HYDROCODONE BIT 5MG/ACETAMINOPHEN 50,2006,61
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,6212006,ENDOCET TABS - 10MG OXYCODONE.HCL &,2006,62
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,9192006,HYDROCODONE BIT.7.5MG/ACETAMINOPHEN,2006,91
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,10312006,HYDROCODONE BIT.7.5MG/ACETAMINOPHEN,2006,10
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,3.0,11142006,ACET/OXYCOD.HCL;500MG&5.35MG/TAB,2006,11
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,2.0,2162007,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2007,21
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,10.0,2272007,OXYCODONE HCL/ACETAMINOPHEN 7.5MG/32,2007,22
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,4.0,3062007,OXYCONTIN (OXYCODONE.HCL) CONTROLLED,2007,30
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,5.0,3092007,OXYCODONE AND ACETA 7.5MG / 500MG TA,2007,30
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,3022007,HYDROCODONE BIT.7.5MG/ACETAMINOPHEN,2007,30
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,3.0,4022007,HYDROCODONE BIT.7.5MG/ACETAMINOPHEN,2007,40
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,2.0,5242007,HYDROCODONE BIT.7.5MG/ACETAMINOPHEN,2007,52
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,3.0,8212007,HYDROCODONE BIT.7.5MG/ACETAMINOPHEN,2007,82
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,11262007,OXYCODONE & ASPIRIN 4.5MG OXYCOD.HCL,2007,11
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,12072007,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2007,12
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,1082008,OXYCODONE & ASPIRIN 4.5MG OXYCOD.HCL,2008,10
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,1242008,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2008,12
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,1252008,HYDROCODONE BIT 5MG/ACETAMINOPHEN 50,2008,12
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,10.0,1292008,ACET/OXYCOD.HCL;500MG&5.35MG/TAB,2008,12
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,3062008,HYDROCODONE BIT 5MG/ACETAMINOPHEN 50,2008,30
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,5.0,6112008,OXYCODONE HCL/ACETAMINOPHEN 7.5MG/32,2008,61
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,6202008,HYDROCODONE BITARTRATE 10MG/ACETAMIN,2008,62
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,7232008,HYDROCODONE BIT.7.5MG/ACETAMINOPHEN,2008,72
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,8132008,HYDROCODONE BIT.7.5MG/ACETAMINOPHEN,2008,81
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,8202008,HYDROCODONE BIT 5MG/ACETAMINOPHEN 50,2008,82
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,5.0,9112008,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,2008,91
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,9232008,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2008,92
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,11102008,HYDROCODO.BIT/APAP 7.5MG/750MG USP T,2008,11
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,1022009,OXYCODONE HYDROCHLORIDE TABLETS 5MG,2009,10
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,3272009,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2009,32
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,6122009,HYDROCODONE BIT 5MG/ACETAMINOPHEN 50,2009,61
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,2.0,6232009,HYDROCODONE BIT 5MG/ACETAMINOPHEN 50,2009,62
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,3.0,7162009,HYDROCODONE BIT.7.5MG/ACETAMINOPHEN,2009,71
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,8182009,HYDROCODONE BITARTRATE 10MG/ACETAMIN,2009,81
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,2.0,9142009,HYDROCODONE BIT 5MG/ACETAMINOPHEN 50,2009,91
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,5.0,9242009,OXYCODONE HCL/ACETAMINOPHEN 7.5MG/32,2009,92
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,2.0,9282009,HYDROCODONE BIT.7.5MG/ACETAMINOPHEN,2009,92
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,10.0,11232009,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,2009,11
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,5.0,1052010,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,2010,10
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,2232010,"LORTAB 10MG/500MG/TAB,HYDROCOD.BIT.&",2010,22
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,2242010,HYDROCODONE BIT.7.5MG/ACETAMINOPHEN,2010,22
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,2.0,8162006,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,2006,81
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,9192006,HYDROCODONE BIT 5MG/ACETAMINOPHEN 50,2006,91
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,9252006,OXYCODONE HCL 80MG TABS,2006,92
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,10052006,HYDROCODONE BIT 5MG/ACETAMINOPHEN 50,2006,10
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,11012006,OXYCODONE HCL/ACETAMINOPHEN 7.5MG/32,2006,11
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,3052007,XODOL HYDROCODONE.BITARTRATE 5MG/ACE,2007,30
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,2.0,3012007,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,2007,30
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,9052007,HYDROCODONE BIT.7.5MG/ACETAMINOPHEN,2007,90
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,2222008,HYDROCODO.BIT/APAP 7.5MG/750MG USP T,2008,22
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,4182008,HYDROCODONE BIT/ACETA 7.5MG/500MG US,2008,41
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,2.0,2092009,HYDROCODONE BIT 5MG/ACETAMINOPHEN 50,2009,20
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,11022009,HYDROCODONE BIT 5MG/ACETAMINOPHEN 50,2009,11
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,2.0,11182009,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,2009,11
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,8132010,HYDROCODONE BITARTRATE 10MG/ACETAMIN,2010,81
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,9082010,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2010,90
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,12242009,"HYDROCOD.BIT.& APAP,10MG/660MG/TAB",2009,12
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,4222010,"HYDROCODONE.BIT./ACET.,10MG & 325MG/",2010,42
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,6072010,HYDROCODONE.BIT & ACETA  10MG & 500M,2010,60
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,4122006,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2006,41
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,5182006,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2006,51
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,5262006,HYDROCODONE BIT. 7.5MG/ACETAMINOPHEN,2006,52
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,10162006,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2006,10
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,2.0,3062007,COMBUNOX - 5MG / 400MG OXYCODONE.HCL,2007,30
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,5012007,HYDROCODONE BIT. 7.5MG/ACETAMINOPHEN,2007,50
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,6142007,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2007,61
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,7112007,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2007,71
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,8082007,"LORTAB 10MG/500MG/TAB,HYDROCOD.BIT.&",2007,80
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,9252007,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2007,92
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,10192007,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2007,10
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,10292007,HYDROCODONE BIT 5MG/ACETAMINOPHEN 50,2007,10
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,2.0,11022007,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2007,11
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,12242007,HYDROCODONE BIT 5MG/ACETAMINOPHEN 50,2007,12
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,3.0,1082008,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2008,10
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,2.0,3072008,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2008,30
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,12162008,HYDROCODO.BIT/APAP 7.5MG/750MG USP T,2008,12
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,1302009,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2009,13
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,2.0,6102009,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2009,61
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,6182009,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2009,61
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,8032009,HYDROCODONE BIT & ACETA 7.5MG/500MG,2009,80
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,8202009,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2009,82
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,2.0,9212009,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2009,92
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,10202009,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2009,10
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,11062009,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2009,11
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,11162009,"MAXIDONE;HYDROCODONE BIT./ACET.,10MG",2009,11
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,3.0,12172009,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2009,12
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,12212009,HYDROCODONE BIT & ACETA 7.5MG/500MG,2009,12
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,2232010,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2010,22
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,4162010,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2010,41
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,5032010,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2010,50
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,4.0,7062010,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2010,70
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,3.0,8092010,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2010,80
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,10042010,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2010,10
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,10212010,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2010,10
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,4.0,4062006,OXYCODONE HYDROCHLORIDE EXTENDED-REL,2006,40
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,5.0,6162006,OXYCODONE HYDROCHLORIDE EXTENDED-REL,2006,61
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,5.0,6272006,OXYCODONE HYDROCHLORIDE EXTENDED-REL,2006,62
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,4.0,11212006,OXYCODONE HCL 10MG TABS,2006,11
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,1152007,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2007,11
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,3.0,3272007,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,2007,32
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,3.0,7192007,OXYCODONE.HCL ER 40MG TABS,2007,71
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,2.0,9072007,ENDOCET TABS - 10MG OXYCODONE.HCL &,2007,90
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,2.0,5052008,OXYCODONE HCL/ACETAMINOPHEN 7.5MG/32,2008,50
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,3.0,7222008,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,2008,72
