REPORTER_DEA_NO,BUYER_STATE,BUYER_ZIP,BUYER_COUNTY,TRANSACTION_CODE,DRUG_CODE,DRUG_NAME,QUANTITY,TRANSACTION_DATE,Product_Name,Year,Month,StateFIPS,CountyName,StateName,CountyFIPS,StateAbbr,STATE_COUNTY,state_abbrev,FIP_unique,State,Population,county_test
PB0034861,TX,75662.0,gregg,S,9193.0,HYDROCODONE,1.0,1112006.0,HYDROCODONE BIT 5MG/ACETAMINOPHEN 50,2006.0,1.0,48,gregg,Texas,48183,TX,TX | GREGG,TX,4818348,TX,117118.0,Gregg
PL0184933,LA,70546.0,jefferson davis,S,9143.0,OXYCODONE,1.0,2032006.0,OXYCODONE HCL/ACETAMINOPHEN 7.5MG/32,2006.0,2.0,22,jefferson davis,Louisiana,22053,LA,LA | JEFFERSON DAVIS PARISH,LA,2205322,LA,31489.0,Jefferson Davis Parish
PL0184933,LA,70549.0,jefferson davis,S,9193.0,HYDROCODONE,6.0,9222006.0,HYDROCODONE BIT. 7.5MG/ACETAMINOPHEN,2006.0,9.0,22,jefferson davis,Louisiana,22053,LA,LA | JEFFERSON DAVIS PARISH,LA,2205322,LA,31489.0,Jefferson Davis Parish
PL0184933,LA,70549.0,jefferson davis,S,9193.0,HYDROCODONE,3.0,10062006.0,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2006.0,10.0,22,jefferson davis,Louisiana,22053,LA,LA | JEFFERSON DAVIS PARISH,LA,2205322,LA,31489.0,Jefferson Davis Parish
PL0184933,LA,70549.0,jefferson davis,S,9193.0,HYDROCODONE,1.0,1242007.0,HYDROCODONE BIT 5MG/ACETAMINOPHEN 50,2007.0,1.0,22,jefferson davis,Louisiana,22053,LA,LA | JEFFERSON DAVIS PARISH,LA,2205322,LA,31379.0,Jefferson Davis Parish
PL0184933,LA,70549.0,jefferson davis,S,9193.0,HYDROCODONE,5.0,5112007.0,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2007.0,5.0,22,jefferson davis,Louisiana,22053,LA,LA | JEFFERSON DAVIS PARISH,LA,2205322,LA,31379.0,Jefferson Davis Parish
PL0184933,LA,70549.0,jefferson davis,S,9193.0,HYDROCODONE,6.0,11092007.0,HYDROCODONE BIT. 7.5MG/ACETAMINOPHEN,2007.0,11.0,22,jefferson davis,Louisiana,22053,LA,LA | JEFFERSON DAVIS PARISH,LA,2205322,LA,31379.0,Jefferson Davis Parish
PL0184933,LA,70549.0,jefferson davis,S,9193.0,HYDROCODONE,1.0,12192007.0,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2007.0,12.0,22,jefferson davis,Louisiana,22053,LA,LA | JEFFERSON DAVIS PARISH,LA,2205322,LA,31379.0,Jefferson Davis Parish
PL0184933,LA,70549.0,jefferson davis,S,9193.0,HYDROCODONE,2.0,3072008.0,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2008.0,3.0,22,jefferson davis,Louisiana,22053,LA,LA | JEFFERSON DAVIS PARISH,LA,2205322,LA,31497.0,Jefferson Davis Parish
PL0184933,LA,70549.0,jefferson davis,S,9193.0,HYDROCODONE,2.0,5142008.0,HYDROCODONE BIT. 7.5MG/ACETAMINOPHEN,2008.0,5.0,22,jefferson davis,Louisiana,22053,LA,LA | JEFFERSON DAVIS PARISH,LA,2205322,LA,31497.0,Jefferson Davis Parish
PL0184933,LA,70549.0,jefferson davis,S,9193.0,HYDROCODONE,4.0,6132008.0,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2008.0,6.0,22,jefferson davis,Louisiana,22053,LA,LA | JEFFERSON DAVIS PARISH,LA,2205322,LA,31497.0,Jefferson Davis Parish
PL0184933,LA,70549.0,jefferson davis,S,9193.0,HYDROCODONE,3.0,6022008.0,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2008.0,6.0,22,jefferson davis,Louisiana,22053,LA,LA | JEFFERSON DAVIS PARISH,LA,2205322,LA,31497.0,Jefferson Davis Parish
PL0184933,LA,70549.0,jefferson davis,S,9193.0,HYDROCODONE,6.0,7212008.0,HYDROCODONE BIT/ACETA 7.5MG/500MG US,2008.0,7.0,22,jefferson davis,Louisiana,22053,LA,LA | JEFFERSON DAVIS PARISH,LA,2205322,LA,31497.0,Jefferson Davis Parish
PL0184933,LA,70549.0,jefferson davis,S,9193.0,HYDROCODONE,1.0,9252008.0,HYDROCODONE BIT 5MG/ACETAMINOPHEN 50,2008.0,9.0,22,jefferson davis,Louisiana,22053,LA,LA | JEFFERSON DAVIS PARISH,LA,2205322,LA,31497.0,Jefferson Davis Parish
PL0184933,LA,70549.0,jefferson davis,S,9193.0,HYDROCODONE,3.0,11182008.0,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2008.0,11.0,22,jefferson davis,Louisiana,22053,LA,LA | JEFFERSON DAVIS PARISH,LA,2205322,LA,31497.0,Jefferson Davis Parish
PL0184933,LA,70549.0,jefferson davis,S,9193.0,HYDROCODONE,3.0,12052008.0,HYDROCODONE BIT. 7.5MG/ACETAMINOPHEN,2008.0,12.0,22,jefferson davis,Louisiana,22053,LA,LA | JEFFERSON DAVIS PARISH,LA,2205322,LA,31497.0,Jefferson Davis Parish
PL0184933,LA,70549.0,jefferson davis,S,9193.0,HYDROCODONE,3.0,12082008.0,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2008.0,12.0,22,jefferson davis,Louisiana,22053,LA,LA | JEFFERSON DAVIS PARISH,LA,2205322,LA,31497.0,Jefferson Davis Parish
PL0184933,LA,70549.0,jefferson davis,S,9193.0,HYDROCODONE,3.0,3172009.0,HYDROCODONE BIT/ACETA 7.5MG/500MG US,2009.0,3.0,22,jefferson davis,Louisiana,22053,LA,LA | JEFFERSON DAVIS PARISH,LA,2205322,LA,31530.0,Jefferson Davis Parish
PL0184933,LA,70549.0,jefferson davis,S,9193.0,HYDROCODONE,3.0,3032009.0,HYDROCODONE BIT/ACETA 7.5MG/500MG US,2009.0,3.0,22,jefferson davis,Louisiana,22053,LA,LA | JEFFERSON DAVIS PARISH,LA,2205322,LA,31530.0,Jefferson Davis Parish
PL0184933,LA,70549.0,jefferson davis,S,9193.0,HYDROCODONE,1.0,4022009.0,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2009.0,4.0,22,jefferson davis,Louisiana,22053,LA,LA | JEFFERSON DAVIS PARISH,LA,2205322,LA,31530.0,Jefferson Davis Parish
PL0184933,LA,70549.0,jefferson davis,S,9193.0,HYDROCODONE,3.0,6192009.0,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2009.0,6.0,22,jefferson davis,Louisiana,22053,LA,LA | JEFFERSON DAVIS PARISH,LA,2205322,LA,31530.0,Jefferson Davis Parish
PL0184933,LA,70549.0,jefferson davis,S,9143.0,OXYCODONE,1.0,7172009.0,OXYCODONE & ASPIRIN 4.5MG OXYCOD.HCL,2009.0,7.0,22,jefferson davis,Louisiana,22053,LA,LA | JEFFERSON DAVIS PARISH,LA,2205322,LA,31530.0,Jefferson Davis Parish
PL0184933,LA,70549.0,jefferson davis,S,9193.0,HYDROCODONE,1.0,7062009.0,HYDROCODONE BIT. 7.5MG/ACETAMINOPHEN,2009.0,7.0,22,jefferson davis,Louisiana,22053,LA,LA | JEFFERSON DAVIS PARISH,LA,2205322,LA,31530.0,Jefferson Davis Parish
PL0184933,LA,70549.0,jefferson davis,S,9143.0,OXYCODONE,1.0,9112009.0,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,2009.0,9.0,22,jefferson davis,Louisiana,22053,LA,LA | JEFFERSON DAVIS PARISH,LA,2205322,LA,31530.0,Jefferson Davis Parish
PL0184933,LA,70549.0,jefferson davis,S,9193.0,HYDROCODONE,1.0,2022010.0,HYDROCODO.BIT/APAP 7.5MG/750MG USP T,2010.0,2.0,22,jefferson davis,Louisiana,22053,LA,LA | JEFFERSON DAVIS PARISH,LA,2205322,LA,31632.0,Jefferson Davis Parish
PL0184933,LA,70591.0,jefferson davis,S,9193.0,HYDROCODONE,3.0,4112006.0,HYDROCODONE BIT. 7.5MG/ACETAMINOPHEN,2006.0,4.0,22,jefferson davis,Louisiana,22053,LA,LA | JEFFERSON DAVIS PARISH,LA,2205322,LA,31489.0,Jefferson Davis Parish
PL0184933,LA,70591.0,jefferson davis,S,9193.0,HYDROCODONE,1.0,4182006.0,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2006.0,4.0,22,jefferson davis,Louisiana,22053,LA,LA | JEFFERSON DAVIS PARISH,LA,2205322,LA,31489.0,Jefferson Davis Parish
PL0184933,LA,70591.0,jefferson davis,S,9193.0,HYDROCODONE,1.0,7052006.0,HYDROCODONE BIT. 7.5MG/ACETAMINOPHEN,2006.0,7.0,22,jefferson davis,Louisiana,22053,LA,LA | JEFFERSON DAVIS PARISH,LA,2205322,LA,31489.0,Jefferson Davis Parish
PL0184933,LA,70591.0,jefferson davis,S,9193.0,HYDROCODONE,2.0,3062007.0,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2007.0,3.0,22,jefferson davis,Louisiana,22053,LA,LA | JEFFERSON DAVIS PARISH,LA,2205322,LA,31379.0,Jefferson Davis Parish
PL0184933,LA,70591.0,jefferson davis,S,9193.0,HYDROCODONE,1.0,5232007.0,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2007.0,5.0,22,jefferson davis,Louisiana,22053,LA,LA | JEFFERSON DAVIS PARISH,LA,2205322,LA,31379.0,Jefferson Davis Parish
PL0184933,LA,70591.0,jefferson davis,S,9193.0,HYDROCODONE,1.0,6082007.0,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2007.0,6.0,22,jefferson davis,Louisiana,22053,LA,LA | JEFFERSON DAVIS PARISH,LA,2205322,LA,31379.0,Jefferson Davis Parish
PL0184933,LA,70591.0,jefferson davis,S,9193.0,HYDROCODONE,1.0,12182007.0,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2007.0,12.0,22,jefferson davis,Louisiana,22053,LA,LA | JEFFERSON DAVIS PARISH,LA,2205322,LA,31379.0,Jefferson Davis Parish
PL0184933,LA,70591.0,jefferson davis,S,9193.0,HYDROCODONE,1.0,4292008.0,HYDROCODONE BIT 5MG/ACETAMINOPHEN 50,2008.0,4.0,22,jefferson davis,Louisiana,22053,LA,LA | JEFFERSON DAVIS PARISH,LA,2205322,LA,31497.0,Jefferson Davis Parish
PL0184933,LA,70591.0,jefferson davis,S,9193.0,HYDROCODONE,1.0,9222008.0,HYDROCODONE BIT. 7.5MG/ACETAMINOPHEN,2008.0,9.0,22,jefferson davis,Louisiana,22053,LA,LA | JEFFERSON DAVIS PARISH,LA,2205322,LA,31497.0,Jefferson Davis Parish
PL0184933,LA,70591.0,jefferson davis,S,9193.0,HYDROCODONE,1.0,10062008.0,HYDROCODONE BIT 5MG/ACETAMINOPHEN 50,2008.0,10.0,22,jefferson davis,Louisiana,22053,LA,LA | JEFFERSON DAVIS PARISH,LA,2205322,LA,31497.0,Jefferson Davis Parish
PL0184933,LA,70591.0,jefferson davis,S,9193.0,HYDROCODONE,1.0,10082008.0,HYDROCODO.BIT/APAP 7.5MG/750MG USP T,2008.0,10.0,22,jefferson davis,Louisiana,22053,LA,LA | JEFFERSON DAVIS PARISH,LA,2205322,LA,31497.0,Jefferson Davis Parish
PL0184933,LA,70591.0,jefferson davis,S,9193.0,HYDROCODONE,1.0,6162009.0,HYDROCODONE BITARTRATE 10MG/ACETAMIN,2009.0,6.0,22,jefferson davis,Louisiana,22053,LA,LA | JEFFERSON DAVIS PARISH,LA,2205322,LA,31530.0,Jefferson Davis Parish
PL0184933,LA,70591.0,jefferson davis,S,9193.0,HYDROCODONE,1.0,11232009.0,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2009.0,11.0,22,jefferson davis,Louisiana,22053,LA,LA | JEFFERSON DAVIS PARISH,LA,2205322,LA,31530.0,Jefferson Davis Parish
PL0184933,LA,70591.0,jefferson davis,S,9193.0,HYDROCODONE,1.0,1072010.0,HYDROCODONE BIT. 7.5MG/ACETAMINOPHEN,2010.0,1.0,22,jefferson davis,Louisiana,22053,LA,LA | JEFFERSON DAVIS PARISH,LA,2205322,LA,31632.0,Jefferson Davis Parish
PL0184933,LA,70546.0,jefferson davis,S,9193.0,HYDROCODONE,1.0,8282008.0,HYDROCODO.BIT/APAP 7.5MG/750MG USP T,2008.0,8.0,22,jefferson davis,Louisiana,22053,LA,LA | JEFFERSON DAVIS PARISH,LA,2205322,LA,31497.0,Jefferson Davis Parish
PL0184933,LA,70546.0,jefferson davis,S,9193.0,HYDROCODONE,1.0,9262008.0,HYDROCODONE BIT/ACETA 7.5MG/500MG US,2008.0,9.0,22,jefferson davis,Louisiana,22053,LA,LA | JEFFERSON DAVIS PARISH,LA,2205322,LA,31497.0,Jefferson Davis Parish
PL0184933,LA,70546.0,jefferson davis,S,9193.0,HYDROCODONE,1.0,11262008.0,HYDROCODONE BIT 5MG/ACETAMINOPHEN 50,2008.0,11.0,22,jefferson davis,Louisiana,22053,LA,LA | JEFFERSON DAVIS PARISH,LA,2205322,LA,31497.0,Jefferson Davis Parish
PL0184933,LA,70546.0,jefferson davis,S,9193.0,HYDROCODONE,1.0,2202009.0,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2009.0,2.0,22,jefferson davis,Louisiana,22053,LA,LA | JEFFERSON DAVIS PARISH,LA,2205322,LA,31530.0,Jefferson Davis Parish
PL0184933,LA,70546.0,jefferson davis,S,9193.0,HYDROCODONE,1.0,7212009.0,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2009.0,7.0,22,jefferson davis,Louisiana,22053,LA,LA | JEFFERSON DAVIS PARISH,LA,2205322,LA,31530.0,Jefferson Davis Parish
PL0184933,LA,70546.0,jefferson davis,S,9193.0,HYDROCODONE,1.0,9022009.0,HYDROCODONE BIT 5MG/ACETAMINOPHEN 50,2009.0,9.0,22,jefferson davis,Louisiana,22053,LA,LA | JEFFERSON DAVIS PARISH,LA,2205322,LA,31530.0,Jefferson Davis Parish
PL0184933,LA,70546.0,jefferson davis,S,9143.0,OXYCODONE,1.0,3252010.0,OXYCODONE & ASPIRIN 4.5MG OXYCOD.HCL,2010.0,3.0,22,jefferson davis,Louisiana,22053,LA,LA | JEFFERSON DAVIS PARISH,LA,2205322,LA,31632.0,Jefferson Davis Parish
PL0184933,LA,70546.0,jefferson davis,S,9193.0,HYDROCODONE,1.0,4122010.0,HYDROCODONE BITARTRATE 10MG/ACETAMIN,2010.0,4.0,22,jefferson davis,Louisiana,22053,LA,LA | JEFFERSON DAVIS PARISH,LA,2205322,LA,31632.0,Jefferson Davis Parish
PL0184933,LA,70546.0,jefferson davis,S,9193.0,HYDROCODONE,1.0,5212010.0,LORCET HYD.BIT10MG/ACET650MG TAB,2010.0,5.0,22,jefferson davis,Louisiana,22053,LA,LA | JEFFERSON DAVIS PARISH,LA,2205322,LA,31632.0,Jefferson Davis Parish
PL0184933,LA,70546.0,jefferson davis,S,9193.0,HYDROCODONE,1.0,6112010.0,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2010.0,6.0,22,jefferson davis,Louisiana,22053,LA,LA | JEFFERSON DAVIS PARISH,LA,2205322,LA,31632.0,Jefferson Davis Parish
PL0184933,LA,70546.0,jefferson davis,S,9193.0,HYDROCODONE,1.0,7092010.0,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2010.0,7.0,22,jefferson davis,Louisiana,22053,LA,LA | JEFFERSON DAVIS PARISH,LA,2205322,LA,31632.0,Jefferson Davis Parish
PL0184933,LA,70546.0,jefferson davis,S,9143.0,OXYCODONE,1.0,7012010.0,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,2010.0,7.0,22,jefferson davis,Louisiana,22053,LA,LA | JEFFERSON DAVIS PARISH,LA,2205322,LA,31632.0,Jefferson Davis Parish
PL0184933,LA,70546.0,jefferson davis,S,9193.0,HYDROCODONE,1.0,7302010.0,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2010.0,7.0,22,jefferson davis,Louisiana,22053,LA,LA | JEFFERSON DAVIS PARISH,LA,2205322,LA,31632.0,Jefferson Davis Parish
PL0184933,LA,70546.0,jefferson davis,S,9143.0,OXYCODONE,2.0,9082010.0,ENDOCET TABS - 10MG OXYCODONE.HCL &,2010.0,9.0,22,jefferson davis,Louisiana,22053,LA,LA | JEFFERSON DAVIS PARISH,LA,2205322,LA,31632.0,Jefferson Davis Parish
PL0184933,LA,70546.0,jefferson davis,S,9193.0,HYDROCODONE,1.0,10152010.0,HYDROCODONE BIT/ACETA 7.5MG/500MG US,2010.0,10.0,22,jefferson davis,Louisiana,22053,LA,LA | JEFFERSON DAVIS PARISH,LA,2205322,LA,31632.0,Jefferson Davis Parish
PM0001951,LA,70546.0,jefferson davis,S,9193.0,HYDROCODONE,2.0,7022008.0,HYDROCODONE BITARTRATE 10MG/ACETAMIN,2008.0,7.0,22,jefferson davis,Louisiana,22053,LA,LA | JEFFERSON DAVIS PARISH,LA,2205322,LA,31497.0,Jefferson Davis Parish
PM0001951,LA,70546.0,jefferson davis,S,9193.0,HYDROCODONE,5.0,11072008.0,LORCET HYD.BIT10MG/ACET650MG TAB,2008.0,11.0,22,jefferson davis,Louisiana,22053,LA,LA | JEFFERSON DAVIS PARISH,LA,2205322,LA,31497.0,Jefferson Davis Parish
PM0001951,LA,70549.0,jefferson davis,S,9193.0,HYDROCODONE,3.0,8182008.0,"HYDROCOD.BIT.& APAP,10MG/660MG/TAB",2008.0,8.0,22,jefferson davis,Louisiana,22053,LA,LA | JEFFERSON DAVIS PARISH,LA,2205322,LA,31497.0,Jefferson Davis Parish
PM0001951,LA,70549.0,jefferson davis,S,9193.0,HYDROCODONE,1.0,11052008.0,HYDROCODONE BITARTRATE 10MG/ACETAMIN,2008.0,11.0,22,jefferson davis,Louisiana,22053,LA,LA | JEFFERSON DAVIS PARISH,LA,2205322,LA,31497.0,Jefferson Davis Parish
PM0001951,LA,70549.0,jefferson davis,S,9193.0,HYDROCODONE,1.0,11072008.0,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2008.0,11.0,22,jefferson davis,Louisiana,22053,LA,LA | JEFFERSON DAVIS PARISH,LA,2205322,LA,31497.0,Jefferson Davis Parish
PM0001951,LA,70546.0,jefferson davis,S,9193.0,HYDROCODONE,1.0,5162008.0,"LORTAB 10MG/500MG/TAB,HYDROCOD.BIT.&",2008.0,5.0,22,jefferson davis,Louisiana,22053,LA,LA | JEFFERSON DAVIS PARISH,LA,2205322,LA,31497.0,Jefferson Davis Parish
PM0001951,LA,70546.0,jefferson davis,S,9193.0,HYDROCODONE,1.0,7012008.0,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2008.0,7.0,22,jefferson davis,Louisiana,22053,LA,LA | JEFFERSON DAVIS PARISH,LA,2205322,LA,31497.0,Jefferson Davis Parish
RC0221236,LA,70546.0,jefferson davis,S,9193.0,HYDROCODONE,1.0,10082008.0,HYDROCODONE BIT.7.5MG/ACETAMINOPHEN,2008.0,10.0,22,jefferson davis,Louisiana,22053,LA,LA | JEFFERSON DAVIS PARISH,LA,2205322,LA,31497.0,Jefferson Davis Parish
RC0221236,LA,70546.0,jefferson davis,S,9193.0,HYDROCODONE,1.0,2262009.0,"HYDROCOD.BIT.& APAP,10MG/660MG/TAB",2009.0,2.0,22,jefferson davis,Louisiana,22053,LA,LA | JEFFERSON DAVIS PARISH,LA,2205322,LA,31530.0,Jefferson Davis Parish
RC0221236,LA,70546.0,jefferson davis,S,9143.0,OXYCODONE,1.0,12082010.0,OXYCODONE HYDROCHLORIDE TABLETS 5MG,2010.0,12.0,22,jefferson davis,Louisiana,22053,LA,LA | JEFFERSON DAVIS PARISH,LA,2205322,LA,31632.0,Jefferson Davis Parish
PL0184933,LA,71301.0,rapides,S,9193.0,HYDROCODONE,1.0,8102006.0,HYDROCODONE BIT 5MG/ACETAMINOPHEN 50,2006.0,8.0,22,rapides,Louisiana,22079,LA,LA | RAPIDES PARISH,LA,2207922,LA,130103.0,Rapides Parish
PL0184933,LA,71301.0,rapides,S,9193.0,HYDROCODONE,1.0,9142006.0,HYDROCODONE BIT.7.5MG/ACETAMINOPHEN,2006.0,9.0,22,rapides,Louisiana,22079,LA,LA | RAPIDES PARISH,LA,2207922,LA,130103.0,Rapides Parish
PL0184933,LA,71301.0,rapides,S,9193.0,HYDROCODONE,1.0,9052006.0,HYDROCODONE BIT 5MG/ACETAMINOPHEN 50,2006.0,9.0,22,rapides,Louisiana,22079,LA,LA | RAPIDES PARISH,LA,2207922,LA,130103.0,Rapides Parish
PL0184933,LA,71301.0,rapides,S,9193.0,HYDROCODONE,3.0,3152007.0,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2007.0,3.0,22,rapides,Louisiana,22079,LA,LA | RAPIDES PARISH,LA,2207922,LA,130238.0,Rapides Parish
PL0184933,LA,71301.0,rapides,S,9193.0,HYDROCODONE,2.0,9132007.0,HYDROCODONE BIT 5MG/ACETAMINOPHEN 50,2007.0,9.0,22,rapides,Louisiana,22079,LA,LA | RAPIDES PARISH,LA,2207922,LA,130238.0,Rapides Parish
PL0184933,LA,71301.0,rapides,S,9143.0,OXYCODONE,2.0,9172007.0,OXYCODONE AND ACETA 7.5MG / 500MG TA,2007.0,9.0,22,rapides,Louisiana,22079,LA,LA | RAPIDES PARISH,LA,2207922,LA,130238.0,Rapides Parish
PL0184933,LA,71301.0,rapides,S,9143.0,OXYCODONE,2.0,10222007.0,OXYCODONE.HCL ER 20MG TABS,2007.0,10.0,22,rapides,Louisiana,22079,LA,LA | RAPIDES PARISH,LA,2207922,LA,130238.0,Rapides Parish
PL0184933,LA,71301.0,rapides,S,9143.0,OXYCODONE,8.0,3242008.0,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,2008.0,3.0,22,rapides,Louisiana,22079,LA,LA | RAPIDES PARISH,LA,2207922,LA,130785.0,Rapides Parish
PL0184933,LA,71301.0,rapides,S,9193.0,HYDROCODONE,1.0,9112008.0,HYDROCODONE BITARTRATE/ACETA 7.5MG/3,2008.0,9.0,22,rapides,Louisiana,22079,LA,LA | RAPIDES PARISH,LA,2207922,LA,130785.0,Rapides Parish
PL0184933,LA,71301.0,rapides,S,9193.0,HYDROCODONE,1.0,12182008.0,HYDROCODONE BITARTRATE 10MG/ACETAMIN,2008.0,12.0,22,rapides,Louisiana,22079,LA,LA | RAPIDES PARISH,LA,2207922,LA,130785.0,Rapides Parish
PL0184933,LA,71301.0,rapides,S,9193.0,HYDROCODONE,3.0,7162009.0,HYDROCODONE BIT.7.5MG/ACETAMINOPHEN,2009.0,7.0,22,rapides,Louisiana,22079,LA,LA | RAPIDES PARISH,LA,2207922,LA,131095.0,Rapides Parish
PL0184933,LA,71301.0,rapides,S,9193.0,HYDROCODONE,1.0,9022009.0,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2009.0,9.0,22,rapides,Louisiana,22079,LA,LA | RAPIDES PARISH,LA,2207922,LA,131095.0,Rapides Parish
PL0184933,LA,71301.0,rapides,S,9193.0,HYDROCODONE,4.0,3112010.0,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2010.0,3.0,22,rapides,Louisiana,22079,LA,LA | RAPIDES PARISH,LA,2207922,LA,131760.0,Rapides Parish
PL0184933,LA,71301.0,rapides,S,9193.0,HYDROCODONE,6.0,7152010.0,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2010.0,7.0,22,rapides,Louisiana,22079,LA,LA | RAPIDES PARISH,LA,2207922,LA,131760.0,Rapides Parish
PL0184933,LA,71301.0,rapides,S,9143.0,OXYCODONE,6.0,7232010.0,ENDOCET TABS - 10MG OXYCODONE.HCL &,2010.0,7.0,22,rapides,Louisiana,22079,LA,LA | RAPIDES PARISH,LA,2207922,LA,131760.0,Rapides Parish
PL0184933,LA,71301.0,rapides,S,9143.0,OXYCODONE,4.0,9072010.0,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,2010.0,9.0,22,rapides,Louisiana,22079,LA,LA | RAPIDES PARISH,LA,2207922,LA,131760.0,Rapides Parish
PL0184933,LA,71405.0,rapides,S,9143.0,OXYCODONE,2.0,4112006.0,PERCOCET TABLETS OXYCODONE HCL 7.5MG,2006.0,4.0,22,rapides,Louisiana,22079,LA,LA | RAPIDES PARISH,LA,2207922,LA,130103.0,Rapides Parish
PL0184933,LA,71405.0,rapides,S,9143.0,OXYCODONE,1.0,4192006.0,"OXYCOD.HCL/APAP;10MG & 650MG/TAB,BOT",2006.0,4.0,22,rapides,Louisiana,22079,LA,LA | RAPIDES PARISH,LA,2207922,LA,130103.0,Rapides Parish
PL0184933,LA,71405.0,rapides,S,9143.0,OXYCODONE,1.0,11242006.0,OXYCONTIN - 10MG OXYCODONE.HCL CONTR,2006.0,11.0,22,rapides,Louisiana,22079,LA,LA | RAPIDES PARISH,LA,2207922,LA,130103.0,Rapides Parish
PL0184933,LA,71405.0,rapides,S,9143.0,OXYCODONE,6.0,12052006.0,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,2006.0,12.0,22,rapides,Louisiana,22079,LA,LA | RAPIDES PARISH,LA,2207922,LA,130103.0,Rapides Parish
PL0184933,LA,71405.0,rapides,S,9193.0,HYDROCODONE,3.0,2062007.0,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2007.0,2.0,22,rapides,Louisiana,22079,LA,LA | RAPIDES PARISH,LA,2207922,LA,130238.0,Rapides Parish
PL0184933,LA,71405.0,rapides,S,9143.0,OXYCODONE,2.0,2132007.0,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,2007.0,2.0,22,rapides,Louisiana,22079,LA,LA | RAPIDES PARISH,LA,2207922,LA,130238.0,Rapides Parish
PL0184933,LA,71405.0,rapides,S,9193.0,HYDROCODONE,1.0,5072007.0,HYDROCODONE BITARTARATE.2.5MG & ACET,2007.0,5.0,22,rapides,Louisiana,22079,LA,LA | RAPIDES PARISH,LA,2207922,LA,130238.0,Rapides Parish
PL0184933,LA,71405.0,rapides,S,9143.0,OXYCODONE,1.0,5092007.0,ACET/OXYCOD.HCL;500MG&5.35MG/TAB,2007.0,5.0,22,rapides,Louisiana,22079,LA,LA | RAPIDES PARISH,LA,2207922,LA,130238.0,Rapides Parish
PL0184933,LA,71405.0,rapides,S,9143.0,OXYCODONE,4.0,5092007.0,OXYCODONE.HCL ER 20MG TABS,2007.0,5.0,22,rapides,Louisiana,22079,LA,LA | RAPIDES PARISH,LA,2207922,LA,130238.0,Rapides Parish
PL0184933,LA,71405.0,rapides,S,9143.0,OXYCODONE,5.0,5152007.0,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,2007.0,5.0,22,rapides,Louisiana,22079,LA,LA | RAPIDES PARISH,LA,2207922,LA,130238.0,Rapides Parish
PL0184933,LA,71405.0,rapides,S,9143.0,OXYCODONE,4.0,5172007.0,ENDOCET TABS - 10MG OXYCODONE.HCL &,2007.0,5.0,22,rapides,Louisiana,22079,LA,LA | RAPIDES PARISH,LA,2207922,LA,130238.0,Rapides Parish
PL0184933,LA,71405.0,rapides,S,9143.0,OXYCODONE,4.0,8142007.0,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,2007.0,8.0,22,rapides,Louisiana,22079,LA,LA | RAPIDES PARISH,LA,2207922,LA,130238.0,Rapides Parish
PL0184933,LA,71405.0,rapides,S,9143.0,OXYCODONE,2.0,12312007.0,OXYCONTIN - 80MG OXYCODONE.HCL CONTR,2007.0,12.0,22,rapides,Louisiana,22079,LA,LA | RAPIDES PARISH,LA,2207922,LA,130238.0,Rapides Parish
