REPORTER_DEA_NO,REPORTER_STATE,REPORTER_ZIP,REPORTER_COUNTY,TRANSACTION_CODE,DRUG_CODE,DRUG_NAME,QUANTITY,TRANSACTION_DATE,Product_Name,year
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,3.0,7252007,HYDROCODONE BIT./IBUPROFEN;7.5MG & 2,2007
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,5.0,7222008,ENDOCET OXYCODO HCL5MG&AC TAB,2008
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,2132009,HYDROCODO.BIT 10MG&AC USP TAB,2009
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,2012010,TUSSIGON 5MG HYD.BIT&HOMA MBR 1.5MG/,2010
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,8122011,HYDROCODONE BIT/ACETA 5MG/325MG USP,2011
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,9262011,HYDROCODONE BIT/ACETA 7.5MG/325MG US,2011
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,2.0,5242012,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,2012
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,2192007,ENDOCET - 7.5MG OXYCODONE.HCL/325MG,2007
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,8292007,OXYCODONE HYDROCHLORIDE 15MG TABLETS,2007
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,11292007,HYDROCODONE BITARTRATE 7.5MG/ACETAMI,2007
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,1252008,HYDROCODONE BIT/ACETA 7.5MG/325MG US,2008
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,5062008,ENDOCET - 7.5MG OXYCODONE.HCL/325MG,2008
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,9092008,ENDOCET TABS;7.5MG OXYCODONE.HCL & 5,2008
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,2.0,2092009,OXYCODONE HYDROCHLORIDE 30MG TABLET,2009
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,3.0,4032009,ENDOCET OXYCODO HCL5MG&AC TAB,2009
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,2.0,5112009,HYDROCODONE BIT/ACETA 10MG/325MG USP,2009
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,2.0,6222009,HYDROCODONE BIT/ACETA 10MG/325MG USP,2009
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,3.0,9152009,ENDOCET - 10MG OXYCODONE.HCL/325MG A,2009
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,3.0,11252009,ENDOCET OXYCODO HCL5MG&AC TAB,2009
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,4262010,HYDROCODONE BIT/ACETA 10MG/500MG USP,2010
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,3.0,5032010,OXYCODONE HCI 10MG TABLETS USP,2010
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,2.0,8092010,HYDROCODO.BIT 10MG&AC USP TAB,2010
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,3.0,9292010,"HYDROCOD.BIT.& APAP,10MG/660MG/TAB",2010
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,3.0,10152010,ENDOCET OXYCODO HCL5MG&AC TAB,2010
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,11192010,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,2010
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,4.0,1142011,"HYDROCOD.BIT.& APAP,10MG/660MG/TAB",2011
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,5102011,HYDROCODONE BIT/ACETA 10MG/500MG USP,2011
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,8312011,HYDROCODO.BIT/APAP 7.5MG/750MG USP T,2011
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,2.0,8232011,OXYCODONE.HCL/APAP 7.5MG/325MG TABS,2011
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,9302011,"HYDROCOD.BIT.& APAP,10MG/660MG/TAB",2011
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,2.0,1272012,"HYDROCOD.BIT.& APAP,10MG/660MG/TAB",2012
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,4.0,2012012,ENDOCET OXYCODO HCL5MG&AC TAB,2012
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,4062012,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,2012
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,2.0,5032012,"HYDROCOD.BIT.& APAP,10MG/660MG/TAB",2012
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,5232012,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,2012
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,9132012,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2012
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,2022007,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2007
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,4272009,HYDROCODONE BIT/ACETA 10MG/325MG USP,2009
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,6232009,HYDROCODONE BIT/ACETA 10MG/325MG USP,2009
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,9082009,HYDROCODONE BIT/ACETA 5MG/325MG USP,2009
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,3072011,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,2011
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,10252011,HYDROCODONE BIT/ACETA 10MG/500MG USP,2011
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,2.0,4242012,OXYCODONE.HCL/APAP 10MG/325MG TABS,2012
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,6272012,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,2012
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,8282012,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,2012
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,10042012,HYDROCODONE BIT/ACETA 10MG/500MG USP,2012
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,12172012,HYDROCODONE BIT/ACETA 10MG/500MG USP,2012
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,1312007,HYDROCODONE BIT 5MG/ACETAMINOPHEN 50,2007
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,5302007,HYDROCODONE BIT./IBUPROFEN;7.5MG & 2,2007
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,5.0,6192007,ROXICET - OXYCODONE.HCL & ACETA 5MG/,2007
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,6182007,HYDROCODONE BIT/ACETA 5MG/325MG USP,2007
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,6062007,HYDROCODONE BIT 5MG/ACETAMINOPHEN 50,2007
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,8102007,HYDROCODONE BIT. 7.5MG/ACETAMINOPHEN,2007
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,11302007,"HYDROCOD.BIT.& APAP,10MG/660MG/TAB",2007
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,9.0,5132008,ROXICET - OXYCODONE.HCL & ACETA 5MG/,2008
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,3102009,HYDROCODO.BIT 10MG&AC USP TAB,2009
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,5.0,11192009,ENDOCET OXYCODO HCL5MG&AC TAB,2009
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,2112011,HYDROCODONE BIT/ACETA 10MG/325MG USP,2011
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,2.0,8162011,HYDROCODONE BIT/ACETA 5MG/325MG USP,2011
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,11282011,HYDROCODONE BIT/ACETA 5MG/325MG USP,2011
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,2.0,1182012,OXYCODONE.HCL/APAP 10MG/325MG TABS,2012
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,2102012,HYDROCODONE BIT/ACETA 7.5MG/325MG US,2012
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,9182012,HYDROCODO.BIT 10MG&AC USP TAB,2012
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,2122007,"HYDROCOD.BIT.& APAP,10MG/660MG/TAB",2007
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,2.0,2152007,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2007
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,2.0,4042007,HYDROCODONE BIT. 7.5MG/ACETAMINOPHEN,2007
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,5042007,HYDROCODONE BIT. 7.5MG/ACETAMINOPHEN,2007
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,6292007,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2007
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,2.0,12122007,"HYDROCOD.BIT.& APAP,10MG/660MG/TAB",2007
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,4.0,12262007,OXYCODONE HYDROCHLORIDE TABLETS 5MG,2007
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,2262008,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2008
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,3282008,HYDROCODONE BIT. 7.5MG/ACETAMINOPHEN,2008
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,2.0,6162008,OXYCODONE HYDROCHLORIDE TABLETS 5MG,2008
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,1262009,"HYDROCOD.BIT.& APAP,10MG/660MG/TAB",2009
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,2022009,"HYDROCOD.BIT.& APAP,10MG/660MG/TAB",2009
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,3112009,HYDROCODO.BIT/APAP 7.5MG/750MG USP T,2009
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,2.0,9182009,ENDOCET TABS - 10MG OXYCODONE.HCL &,2009
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,12102009,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,2009
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,1212010,ENDOCET TABS;7.5MG OXYCODONE.HCL & 5,2010
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,2012010,"HYDROCOD.BIT.& APAP,10MG/660MG/TAB",2010
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,4212010,HYDROCODONE BIT./IBUPROFEN;7.5MG & 2,2010
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,5282010,HYDROCODO.BIT/APAP 7.5MG/750MG USP T,2010
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,2.0,9012010,ENDOCET - 10MG OXYCODONE.HCL/325MG A,2010
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,10132010,HYDROCODONE BIT/ACETA 10MG/325MG USP,2010
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,2.0,10212010,HYDROCODONE BITARTARATE.2.5MG & ACET,2010
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,2112011,OXYCODONE HYDROCHLORIDE TABLETS 5MG,2011
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,6272011,HYDROCODONE BIT/ACETA 10MG/325MG USP,2011
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,10102011,HYDROCODO.BIT/APAP 7.5MG/750MG USP T,2011
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,1122012,HYDROCODONE BIT/ACETA 7.5MG/500MG US,2012
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,2142012,HYDROCODONE BIT/ACETA 7.5MG/325MG US,2012
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,4262012,HYDROCODONE BIT/ACETA 10MG/325MG USP,2012
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,2.0,5162012,"OXYCODONE HCL 30MG TABLETS, USP",2012
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,6192007,"HYDROCOD.BIT.& APAP,10MG/660MG/TAB",2007
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,7132007,HYDROCODO.BIT/APAP 7.5MG/750MG USP T,2007
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,3.0,7092007,OXYCONTIN - 40MG OXYCODONE.HCL CONTR,2007
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,9112007,"HYDROCOD.BIT.& APAP,10MG/660MG/TAB",2007
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,4112008,HYDROCODONE BIT.7.5MG/ACETAMINOPHEN,2008
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,8.0,8142008,OXYCODONE HYDROCHLORIDE 30MG TABLET,2008
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,2.0,8142008,ENDOCET OXYCODO HCL5MG&AC TAB,2008
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,5.0,1142009,OXYCODONE HYDROCHLORIDE 15MG TABLETS,2009
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,10.0,1072009,ENDOCET - 10MG OXYCODONE.HCL/325MG A,2009
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,15.0,2032009,OXYCODONE HYDROCHLORIDE 30MG TABLET,2009
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,2.0,5052009,HYDROCODONE BITARTRATE AND ACETA 5MG,2009
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,9282009,HYDROCODONE BIT/ACETA 5MG/325MG USP,2009
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,2.0,10092009,OXYCONTIN 30MG COTROLLED RELEASE OXY,2009
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,2.0,11032009,HYDROCODONE BIT/ACETA 10MG/325MG USP,2009
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,1182010,HYDROCODONE BIT/ACETA 10MG/325MG USP,2010
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,6.0,1112010,OXYCODONE HYDROCHLORIDE 30MG TABLET,2010
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,6.0,2032010,ENDOCET - 10MG OXYCODONE.HCL/325MG A,2010
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,4082010,HYDROCODONE BIT/ACETA 10MG/325MG USP,2010
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,5142010,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,2010
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,9202010,ENDOCET - 7.5MG OXYCODONE.HCL/325MG,2010
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,4.0,12222010,OXYCODONE HYDROCHLORIDE 30MG TABLET,2010
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,8182011,HYDROCODONE BIT/ACETA 10MG/325MG USP,2011
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,11082011,HYDROCODO.BIT/APAP 7.5MG/750MG USP T,2011
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,12092011,HYDROCODONE BIT/ACETA 10MG/325MG USP,2011
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,4.0,12092011,ENDOCET OXYCODO HCL5MG&AC TAB,2011
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,2.0,1032012,ENDOCET OXYCODO HCL5MG&AC TAB,2012
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,5022012,HYDROCODONE BIT./IBUPROFEN;7.5MG & 2,2012
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,10292007,HYDROCODONE BITARTRATE 7.5MG/ACETAMI,2007
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,12172007,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,2007
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,2012008,HYDROCODONE BITARTRATE 7.5MG/ACETAMI,2008
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,1232009,HYDROCODO.BIT/APAP 7.5MG/750MG USP T,2009
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,3192009,OXYCONTIN (OXYCODONE.HCL) CONTROLLED,2009
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,6032009,HYDROCODO.BIT/APAP 7.5MG/750MG USP T,2009
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,3.0,6042009,HYDROCODO.BIT 10MG&AC USP TAB,2009
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,7272009,HYDROCODONE BIT/ACETA 10MG/500MG USP,2009
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,9142009,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,2009
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,10122009,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,2009
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,10012009,OXYCONTIN - 40MG OXYCODONE.HCL CONTR,2009
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,11162009,HYDROCODONE BIT/ACETA 10MG/325MG USP,2009
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,12172009,HYDROCODO.BIT/APAP 7.5MG/750MG USP T,2009
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,3292010,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,2010
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,8202010,HYDROCODONE BIT/ACETA 10MG/325MG USP,2010
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,12032010,HYDROCODO.BIT/APAP 7.5MG/750MG USP T,2010
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,2.0,3282012,OXYCODONE.HCL/APAP 7.5MG/325MG TABS,2012
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,5152012,HYDROCODONE BIT/ACETA 10MG/325MG USP,2012
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,5172012,HYDROCODONE BIT./ACETAMINOPHEN TABS.,2012
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,7172012,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,2012
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,3.0,10042012,OXYCODONE.HCL/APAP 10MG/325MG TABS,2012
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,2.0,12122012,"HYDROCODONE.BIT./ACET.,10MG & 325MG/",2012
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,12282012,HYDROCODONE BIT & ACETAMINOPHEN 7.5M,2012
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,3022007,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2007
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,8282007,"HYDROCOD.BIT.& APAP,10MG/660MG/TAB",2007
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,10182007,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,2007
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,2.0,10182007,OXYCODONE HYDROCHLORIDE 30MG TABLET,2007
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,11072007,HYDROCODONE BIT./IBUPROFEN;7.5MG & 2,2007
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,11122007,HYDROCODONE BITARTRATE AND ACETA 7.5,2007
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,2.0,1152008,OXYCODONE HYDROCHLORIDE EXTENDED-REL,2008
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,2.0,2252008,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2008
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,3032008,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2008
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,2.0,12082008,ENDOCET OXYCODO HCL5MG&AC TAB,2008
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,3.0,3312009,HYDROCODONE BIT./IBUPROFEN;7.5MG & 2,2009
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,7272009,HYDROCODONE BIT/ACETA 7.5MG/325MG US,2009
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,2.0,7142009,OXYCODONE HYDROCHLORIDE 30MG TABLET,2009
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,3.0,9212009,HYDROCODONE BIT/ACETA 10MG/500MG USP,2009
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,12102009,HYDROCODONE BITARTRATE & ACETAMINOPH,2009
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,3.0,12242009,ENDOCET - 10MG OXYCODONE.HCL/325MG A,2009
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,3.0,1122010,HYDROCODONE BIT/ACETA 10MG/500MG USP,2010
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,3.0,2232010,HYDROCODONE BIT/ACETA 10MG/500MG USP,2010
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,3.0,6172010,ENDOCET - 10MG OXYCODONE.HCL/325MG A,2010
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,6252010,ENDOCET TABS;7.5MG OXYCODONE.HCL & 5,2010
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,3.0,7302010,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,2010
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,10072010,HYDROCODONE BIT/ACETA 10MG/500MG USP,2010
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,10132010,HYDROCODONE BIT/ACETA 10MG/325MG USP,2010
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,3.0,11012010,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,2010
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,12092010,HYDROCODONE BITARTRATE & ACETAMINOPH,2010
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,12232010,HYDROCODONE BIT/ACETA 10MG/500MG USP,2010
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,12092010,OXYCONTIN 30MG OXYCODONE HCL CR TABL,2010
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,3.0,1122011,HYDROCODONE BIT/ACETA 10MG/500MG USP,2011
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,3.0,3302011,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,2011
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,2.0,7252011,OXYCODONE.HCL/APAP 10MG/325MG TABS,2011
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,9162011,OXYCODONE.HCL 10MG / APAP 650MG TABL,2011
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,2.0,10122011,OXYCODONE.HCL/APAP 10MG/325MG TABS,2011
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,2.0,1242012,HYDROCODONE BIT/ACETA 7.5MG/325MG US,2012
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,1162012,HYDROCODONE BIT/ACETA 10MG/325MG USP,2012
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,2292012,HYDROCODONE BIT & ACETA 7.5MG/500MG,2012
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,2.0,5042012,OXYCONTIN 10MG OXYCODONE HCL CR TABL,2012
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,5302012,OXYCONTIN 30MG OXYCODONE HCL CR TABL,2012
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,10042012,OXYCONTIN 60MG OXYCODONE HCL CR TABL,2012
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,4.0,11022012,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,2012
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,5012007,HYDROCODONE BIT 5MG/ACETAMINOPHEN 50,2007
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,10222008,OXYCODONE HYDROCHLORIDE 15MG TABLETS,2008
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,1092009,OXYCODONE HYDROCHLORIDE 15MG TABLETS,2009
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,6162009,LORTAB 5 HYDROCODO/AC TAB,2009
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,7312009,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,2009
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,9242009,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,2009
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,3.0,9292009,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,2009
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,2.0,3042010,HYDROCODONE BIT./IBUPROFEN;7.5MG & 2,2010
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,2.0,5212010,HYDROCODO.BIT 10MG&AC USP TAB,2010
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,3.0,5262010,OXYCODONE HYDROCHLORIDE 15MG TABLETS,2010
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,7162010,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,2010
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,4.0,8162010,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2010
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,9022010,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,2010
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,9032010,HYDROCODO.BIT 10MG&AC USP TAB,2010
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,2.0,9092010,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,2010
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,3.0,9092010,ENDOCET - 7.5MG OXYCODONE.HCL/325MG,2010
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,3.0,12222010,ENDOCET - 10MG OXYCODONE.HCL/325MG A,2010
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,2.0,12222010,ENDOCET TABS;7.5MG OXYCODONE.HCL & 5,2010
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,1312011,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,2011
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,1212011,HYDROCODONE BIT/ACETA 10MG/325MG USP,2011
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,3242011,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,2011
